Salary_ID,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
741,"116232,28","0,0","0,0",N25
742,"103164,76","0,0","0,0",M3
743,"205000,0","0,0","0,0",EX2
744,"81770,0","0,0","0,0",N18
745,"22525,78","0,0","0,0",N5
746,"292000,0","0,0","0,0",EX0
747,"137333,0","0,0","0,0",M2
748,"169159,0","0,0","0,0",M2
749,"68918,03","0,0","0,0",N27
750,"192000,0","0,0","0,0",EX3
751,"85559,25","0,0","0,0",N18
752,"197000,0","0,0","0,0",EX2
753,"150397,51","0,0","0,0",M2
754,"70343,0","0,0","0,0",N18
755,"70333,0","0,0","0,0",N18
756,"90000,0","0,0","0,0",N21
757,"174000,0","0,0","0,0",M2
758,"75500,0","0,0","0,0",N18
759,"231915,07","0,0","0,0",
760,"98228,0","0,0","1596,27",N21
761,"86000,0","0,0","0,0",EX3
762,"187000,0","0,0","0,0",EX3
763,"94333,0","0,0","0,0",N22
764,"128244,56","0,0","0,0",N28
765,"174796,6","0,0","0,0",M2
766,"113091,0","0,0","0,0",N28
767,"77977,0","674,82","0,0",N18
768,"107367,0","0,0","1744,73",N23
769,"109019,65","0,0","0,0",N25
770,"149745,49","0,0","0,0",M3
771,"105732,3","0,0","0,0",N25
772,"104841,3","0,0","0,0",N25
773,"109575,94","0,0","0,0",N28
774,"99846,78","0,0","0,0",N25
775,"100063,95","0,0","0,0",N25
776,"202000,0","0,0","0,0",
777,"95927,0","23990,74","4971,71",C5
778,"105345,0","118001,26","8811,27",C6
779,"105345,0","47478,43","1843,66",C6
780,"105345,0","20458,89","8811,27",C6
781,"95927,0","40688,52","3920,55",C5
782,"115279,0","131079,41","5986,12",C1
783,"95927,0","66424,6","1033,12",C5
784,"105345,0","15614,06","5511,91",C6
785,"95927,0","44550,65","3416,27",C5
786,"111750,2","17961,83","0,0",C1
787,"105345,0","83212,0","5525,51",C6
788,"115279,0","19639,22","6052,92",C1
789,"84976,0","17901,72","0,0",C4
790,"105345,0","22150,51","1770,98",C6
791,"98738,0","9072,97","0,0",C6
792,"95927,0","13835,14","1678,82",C5
793,"105345,0","81128,76","8811,27",C6
794,"95927,0","54452,56","4971,71",C5
795,"105345,0","96731,62","1560,02",C6
796,"115279,0","541,27","605,3",C1
797,"95927,0","9951,19","4959,79",C5
798,"95927,0","76158,07","0,0",C5
799,"126207,0","4965,93","10503,45",C2
800,"81701,0","18650,07","0,0",C5
801,"92573,0","97047,88","0,0",C6
802,"84350,0","7442,47","0,0",C5
803,"101460,71","19960,66","0,0",C1
804,"92573,0","18912,67","0,0",C6
805,"84350,0","84045,16","0,0",C5
806,"92573,0","17998,1","0,0",C6
807,"86817,0","66796,15","0,0",C6
808,"86817,0","74849,1","0,0",C6
809,"76668,0","17951,47","0,0",C5
810,"76668,0","651,56","0,0",C5
811,"84401,73","14469,62","0,0",20
812,"58263,0","72659,51","0,0",C4
813,"58263,0","44946,01","0,0",C4
814,"55774,0","7909,19","0,0",C3
815,"58263,0","17802,43","0,0",C4
816,"58263,0","40004,67","0,0",C4
817,"58263,0","45523,07","0,0",C4
818,"55774,0","19955,36","0,0",C5
819,"58263,0","26187,45","0,0",C4
820,"49757,0","2620,06","0,0",C5
821,"49757,0","0,0","0,0",C5
822,"54090,0","5226,5","0,0",C3
823,"54090,0","25900,7","0,0",C3
824,"95927,0","94927,94","1420,54",C5
825,"151318,44","0,0","0,0",M3
826,"115279,0","24646,23","2017,47",C1
827,"52051,68","0,0","0,0",16
828,"216000,0","0,0","0,0",EX1
829,"221000,0","0,0","0,0",EX1
830,"67201,62","255,96","0,0",N18
831,"126207,0","0,0","10580,19",C2
832,"89645,0","3365,75","0,0",C6
833,"50421,0","0,0","0,0",5
834,"155975,95","0,0","0,0",M2
835,"69442,0","0,0","4564,65",13
836,"143086,55","727,74","984,48",M3
837,"78947,0","0,0","3732,58",16
838,"76293,71","22737,68","0,0",18
839,"86103,0","8019,09","4076,04",18
840,"100221,0","16399,29","0,0",N22
841,"86103,0","16227,18","4076,04",18
842,"86103,0","0,0","647,12",18
843,"102682,0","15718,35","4378,64",N22
844,"83926,78","19367,59","0,0",18
845,"76292,85","11710,45","0,0",18
846,"86103,0","25659,33","4076,04",18
847,"73871,27","13528,41","0,0",18
848,"73871,27","11114,09","0,0",18
849,"70493,83","20492,7","0,0",18
850,"68110,05","21266,91","0,0",18
851,"52453,0","0,0","0,0",18
852,"62239,59","8831,47","0,0",18
853,"109820,67","0,0","0,0",N26
854,"58609,37","10492,55","0,0",18
855,"57833,0","13088,65","0,0",18
856,"54288,86","11388,17","0,0",17
857,"71333,0","0,0","0,0",23
858,"95927,0","31218,72","4971,71",C5
859,"105345,0","29986,39","1843,66",C6
860,"112267,0","40605,58","5332,31",24
861,"86103,0","1279,14","608,73",18
862,"112267,0","39842,24","5332,31",24
863,"112267,0","86207,78","1824,42",24
864,"132743,05","0,0","0,0",M3
865,"112267,0","92823,93","1824,42",24
866,"112267,0","50384,64","5332,31",24
867,"86103,0","2980,97","1399,19",18
868,"112267,0","5996,62","5091,23",24
869,"122842,0","0,0","5246,26",N26
870,"112267,0","12460,22","5332,31",24
871,"97229,52","31876,67","0,0",24
872,"117406,31","0,0","0,0",N25
873,"86103,0","7360,1","0,0",18
874,"109910,16","36,73","0,0",24
875,"96651,52","21424,97","0,0",24
876,"96798,01","38411,28","0,0",24
877,"95410,56","26849,6","0,0",24
878,"77309,67","0,0","0,0",24
879,"83093,64","0,0","0,0",24
880,"75203,34","0,0","0,0",24
881,"65908,98","2815,26","0,0",13
882,"100551,29","13850,64","0,0",24
883,"88732,62","23283,53","0,0",24
884,"88732,62","39424,94","0,0",24
885,"138698,82","0,0","0,0",M2
886,"84577,1","4416,95","0,0",24
887,"80936,0","0,0","0,0",24
888,"84717,0","6828,16","0,0",24
889,"85143,45","8771,9","0,0",24
890,"64333,0","185,58","0,0",16
891,"111333,0","0,0","0,0",26
892,"81209,0","7953,2","0,0",21
893,"90852,0","14753,0","0,0",24
894,"86792,0","1951,01","0,0",24
895,"82436,0","5476,3","6100,1",17
896,"82436,0","12970,05","2516,69",17
897,"82436,0","10668,49","3899,76",17
898,"81295,84","7477,06","0,0",17
899,"82436,0","7680,24","3155,03",17
900,"78488,89","6611,89","0,0",N23
901,"92867,0","3462,52","4622,79",17
902,"82436,0","2922,06","3899,76",17
903,"60681,66","0,0","0,0",16
904,"69742,63","3001,41","0,0",17
905,"78749,12","11088,76","0,0",N23
906,"56032,0","2789,71","0,0",17
907,"54137,2","5742,64","0,0",17
908,"98367,0","0,0","0,0",M3
909,"120453,11","0,0","0,0",N26
910,"89948,0","2890,87","1664,36",19
911,"88315,5","0,0","0,0",24
912,"97648,94","3237,25","0,0",24
913,"83569,99","0,0","0,0",22
914,"93494,65","5856,4","0,0",24
915,"117424,0","0,0","5013,3",N25
916,"102682,0","0,0","4872,16",22
917,"110986,21","400,89","0,0",24
918,"98942,8","0,0","0,0",22
919,"78883,03","3410,22","0,0",19
920,"87845,35","2742,74","0,0",24
921,"79847,17","0,0","0,0",22
922,"88966,81","0,0","0,0",22
923,"87632,67","0,0","0,0",24
924,"70444,41","0,0","0,0",22
925,"71836,8","906,64","0,0",22
926,"58263,0","3854,59","0,0",19
927,"147496,05","0,0","0,0",M3
928,"115279,0","34613,26","6052,92",C1
929,"66995,75","0,0","0,0",16
930,"54090,0","24407,29","0,0",C3
931,"54090,0","29963,66","0,0",C3
932,"87187,0","0,0","0,0",23
933,"86103,0","24704,76","875,04",18
934,"95927,0","8414,88","4971,71",C5
935,"126207,0","545,81","6633,5",C2
936,"105345,0","46689,69","5525,51",C6
937,"95927,0","54809,78","4958,5",C5
938,"95927,0","6793,38","645,7",C5
939,"95927,0","89578,28","4506,65",C5
940,"95604,0","10328,39","0,0",C6
941,"104831,44","11153,78","0,0",C1
942,"87094,0","17238,01","0,0",C5
943,"77228,0","2925,92","0,0",C4
944,"77228,0","84243,88","0,0",C4
945,"81701,0","37139,31","0,0",C5
946,"89645,0","55768,54","0,0",C6
947,"86817,0","39359,26","0,0",C6
948,"76668,0","47316,28","0,0",C5
949,"74278,0","50,46","0,0",C5
950,"68072,0","17881,61","0,0",C4
951,"74278,0","17554,37","0,0",C5
952,"71968,0","4488,1","0,0",C5
953,"74278,0","16070,39","0,0",C5
954,"74278,0","1136,13","0,0",C5
955,"74278,0","42100,14","0,0",C5
956,"71968,0","34840,87","0,0",C5
957,"65974,0","10275,5","0,0",C4
958,"69738,0","83413,62","0,0",C5
959,"69738,0","41780,13","0,0",C5
960,"67582,0","13547,58","0,0",C5
961,"67582,0","64495,8","0,0",C5
962,"69738,0","42463,41","0,0",C5
963,"67582,0","15993,93","0,0",C5
964,"67582,0","81694,89","0,0",C5
965,"67582,0","41003,44","0,0",C5
966,"63486,0","30351,15","0,0",C5
967,"54090,0","8345,9","0,0",C3
968,"60092,0","15652,53","0,0",C4
969,"60092,0","39366,65","0,0",C4
970,"60092,0","38814,14","0,0",C4
971,"65500,0","47782,48","0,0",C5
972,"60092,0","60860,55","0,0",C4
973,"60092,0","38026,55","0,0",C4
974,"60092,0","42305,53","0,0",C4
975,"58263,0","33809,44","0,0",C4
976,"58263,0","99064,26","0,0",C4
977,"58263,0","40419,92","0,0",C4
978,"58263,0","27580,56","0,0",C4
979,"54090,0","16473,72","0,0",C3
980,"54090,0","9186,54","0,0",C3
981,"54090,0","15528,59","0,0",C3
982,"54090,0","7587,61","0,0",C3
983,"54090,0","22586,17","0,0",C3
984,"54090,0","8343,92","0,0",C3
985,"54090,0","24403,15","0,0",C3
986,"54090,0","12055,22","0,0",C3
987,"142235,7","0,0","0,0",M3
988,"54090,0","12970,64","0,0",C3
989,"54090,0","2896,64","0,0",C3
990,"54090,0","1677,56","0,0",C3
991,"54090,0","2360,21","0,0",C3
992,"54090,0","1228,93","0,0",C3
993,"105345,0","9860,85","1843,66",C6
994,"115279,0","15311,95","8656,23",C1
995,"105345,0","18842,03","5517,68",C6
996,"95927,0","61274,45","1678,82",C5
997,"126207,0","500,33","6633,5",C2
998,"115279,0","11400,58","9653,67",C1
999,"95927,0","46124,53","0,0",C5
1000,"95927,0","136685,05","7879,37",C5
1001,"95927,0","9690,97","1162,26",C5
1002,"95927,0","18318,58","1549,68",C5
1003,"101985,0","18222,85","0,0",C6
1004,"115279,0","29912,71","2820,52",C1
1005,"115279,0","29260,92","6052,92",C1
1006,"84976,0","48950,17","4443,39",C4
1007,"95927,0","9886,66","1678,82",C5
1008,"84350,0","781,18","0,0",C5
1009,"92573,0","13999,52","0,0",C6
1010,"84350,0","49400,61","0,0",C5
1011,"92573,0","46428,31","0,0",C6
1012,"81701,0","40498,97","0,0",C5
1013,"81701,0","70969,81","0,0",C5
1014,"79140,0","45641,01","0,0",C5
1015,"86817,0","24088,89","0,0",C6
1016,"74278,0","21388,56","0,0",C5
1017,"74278,0","24408,13","0,0",C5
1018,"71968,0","26378,12","0,0",C5
1019,"65974,0","7145,57","0,0",C4
1020,"71968,0","60680,13","0,0",C5
1021,"71968,0","8347,98","0,0",C5
1022,"65405,0","1120,27","0,0",C5
1023,"71968,0","16052,74","0,0",C5
1024,"69738,0","17460,79","0,0",C5
1025,"63944,0","51248,52","0,0",C4
1026,"63944,0","599,56","0,0",C4
1027,"63944,0","10910,83","0,0",C4
1028,"69738,0","30807,57","0,0",C5
1029,"67582,0","41771,68","0,0",C5
1030,"61986,0","12900,18","0,0",C4
1031,"61986,0","0,0","0,0",C5
1032,"55759,0","120,68","0,0",C5
1033,"65500,0","63515,59","0,0",C5
1034,"60092,0","60226,64","0,0",C4
1035,"58263,0","44878,86","0,0",C4
1036,"58263,0","19455,07","0,0",C4
1037,"58263,0","14836,96","0,0",C4
1038,"54090,0","19457,65","0,0",C3
1039,"54090,0","11053,04","0,0",C3
1040,"49757,0","1310,09","0,0",C5
1041,"54090,0","21440,87","0,0",C3
1042,"54090,0","33929,4","0,0",C3
1043,"54090,0","24021,52","0,0",C3
1044,"54090,0","16539,94","0,0",C3
1045,"54090,0","9849,99","0,0",C3
1046,"54090,0","0,0","0,0",C5
1047,"54090,0","9221,94","0,0",C3
1048,"54090,0","7021,79","0,0",C3
1049,"54090,0","1760,73","0,0",C3
1050,"54090,0","2678,25","0,0",C3
1051,"54090,0","1911,69","0,0",C3
1052,"54090,0","5851,41","0,0",C3
1053,"54090,0","1404,47","0,0",C3
1054,"54090,0","195,1","0,0",C3
1055,"84976,0","16575,11","1006,72",C4
1056,"95927,0","33718,34","1678,82",C5
1057,"105345,0","49042,11","6917,12",C6
1058,"95927,0","73530,04","4971,71",C5
1059,"105345,0","77648,98","5525,51",C6
1060,"92867,0","106726,56","0,0",C5
1061,"115279,0","16862,15","6052,92",C1
1062,"95927,0","148112,93","1678,82",C5
1063,"105345,0","73108,6","1843,66",C6
1064,"95927,0","0,0","12,92",C5
1065,"112183,5","11656,52","0,0",C1
1066,"95927,0","10137,84","4971,71",C5
1067,"95927,0","38920,96","7919,48",C5
1068,"115279,0","13142,45","9653,67",C1
1069,"88534,0","2676,63","774,8",C5
1070,"70245,0","21443,23","0,0",C4
1071,"76668,0","52187,81","0,0",C5
1072,"81444,0","14539,78","0,0",C6
1073,"67582,0","32957,54","0,0",C5
1074,"68072,0","51626,16","0,0",C4
1075,"74278,0","28382,96","0,0",C5
1076,"71968,0","5477,55","0,0",C5
1077,"71968,0","3372,62","0,0",C5
1078,"71968,0","23216,63","0,0",C5
1079,"69738,0","47605,85","0,0",C5
1080,"69738,0","2337,81","0,0",C5
1081,"58263,0","30984,22","0,0",C4
1082,"69738,0","24800,92","0,0",C5
1083,"69738,0","61964,85","0,0",C5
1084,"61986,0","33234,38","0,0",C5
1085,"61986,0","23047,84","0,0",C4
1086,"61986,0","21551,06","0,0",C4
1087,"63944,0","35835,52","0,0",C4
1088,"67582,0","36691,26","0,0",C5
1089,"61986,0","13572,07","0,0",C4
1090,"67582,0","114084,29","0,0",C5
1091,"67582,0","44895,21","0,0",C5
1092,"58263,0","51204,03","0,0",C4
1093,"54090,0","17662,35","0,0",C5
1094,"49757,0","1507,28","0,0",C5
1095,"58263,0","16106,4","0,0",C4
1096,"49757,0","3481,32","0,0",C5
1097,"54090,0","6408,75","0,0",C3
1098,"54090,0","1543,43","0,0",C5
1099,"54090,0","3937,91","0,0",C5
1100,"54090,0","2399,22","0,0",C5
1101,"54090,0","13837,92","0,0",C3
1102,"54090,0","12580,45","0,0",C3
1103,"54090,0","4603,22","0,0",C3
1104,"54090,0","7411,88","0,0",C3
1105,"54090,0","175,59","0,0",C3
1106,"84976,0","13713,64","3419,12",C5
1107,"95927,0","4141,75","3105,92",C5
1108,"115279,0","18671,76","2017,47",C1
1109,"105345,0","42000,72","1843,66",C6
1110,"84976,0","40814,01","1487,2",C4
1111,"95927,0","29355,66","1678,82",C5
1112,"105345,0","117941,36","1843,66",C6
1113,"95927,0","32381,58","1678,82",C5
1114,"84976,0","21587,29","0,0",C4
1115,"101985,0","66067,32","0,0",C6
1116,"84976,0","17911,33","1487,2",C4
1117,"95927,0","11625,78","4971,71",C5
1118,"101985,0","28679,95","0,0",C6
1119,"70245,0","13318,67","0,0",C4
1120,"84085,0","49467,95","0,0",C6
1121,"70245,0","9863,04","0,0",C4
1122,"68072,0","36966,7","0,0",C4
1123,"74278,0","26864,5","0,0",C5
1124,"68072,0","17430,53","0,0",C4
1125,"74278,0","25770,27","0,0",C5
1126,"60092,0","44420,62","0,0",C4
1127,"71968,0","5742,5","0,0",C5
1128,"61986,0","17693,91","0,0",C4
1129,"61986,0","32124,5","0,0",C4
1130,"58263,0","13062,01","0,0",C4
1131,"58263,0","37262,1","0,0",C4
1132,"95927,0","29455,26","4826,23",C5
1133,"95927,0","20296,54","1678,82",C5
1134,"95927,0","46838,95","7919,48",C5
1135,"105345,0","35346,06","1843,66",C6
1136,"95927,0","8052,38","1678,82",C5
1137,"84976,0","16414,62","0,0",C4
1138,"115279,0","19810,96","620,76",C1
1139,"95927,0","45063,5","4971,71",C5
1140,"95927,0","43018,78","7919,48",C5
1141,"84976,0","12260,41","1487,2",C4
1142,"95927,0","16107,76","1678,82",C5
1143,"95927,0","43368,7","4971,71",C5
1144,"115279,0","28251,41","9653,67",C1
1145,"95927,0","41383,19","1162,26",C5
1146,"95927,0","61607,23","4971,71",C5
1147,"95927,0","19519,45","1678,82",C5
1148,"95927,0","0,0","1549,68",C5
1149,"115279,0","83731,89","6052,92",C1
1150,"84976,0","6574,04","0,0",C5
1151,"95927,0","50645,56","1678,82",C5
1152,"95927,0","177216,03","4971,71",C5
1153,"95927,0","57849,94","1661,14",C5
1154,"92867,0","14702,63","0,0",C5
1155,"115279,0","14072,92","9653,67",C1
1156,"115279,0","6865,35","9557,26",C1
1157,"105345,0","54512,86","4229,36",C6
1158,"105345,0","78189,48","8811,27",C6
1159,"95927,0","47832,71","4971,71",C5
1160,"95927,0","68612,85","1678,82",C5
1161,"105345,0","26006,59","8811,27",C6
1162,"95927,0","70206,12","4971,71",C5
1163,"95927,0","12421,3","7919,48",C5
1164,"95927,0","43139,85","1678,82",C5
1165,"95927,0","29691,97","4924,03",C5
1166,"95927,0","48246,89","4971,71",C5
1167,"126207,0","3118,23","2208,7",C2
1168,"115279,0","16831,62","4708,68",C1
1169,"87094,0","26579,42","0,0",C5
1170,"87094,0","5746,12","0,0",C5
1171,"92573,0","5930,05","0,0",C6
1172,"87094,0","10880,62","0,0",C5
1173,"87094,0","28007,97","0,0",C5
1174,"79724,0","10596,63","0,0",C4
1175,"84350,0","9000,72","0,0",C5
1176,"92573,0","38088,76","0,0",C6
1177,"77228,0","16890,6","0,0",C4
1178,"81701,0","10707,26","0,0",C5
1179,"81701,0","7496,08","0,0",C5
1180,"79140,0","15505,05","0,0",C5
1181,"86817,0","25747,99","0,0",C6
1182,"76668,0","46379,16","0,0",C5
1183,"74278,0","3668,17","0,0",C5
1184,"68072,0","8360,07","0,0",C4
1185,"68072,0","4433,26","0,0",C4
1186,"68072,0","17010,77","0,0",C4
1187,"74278,0","13524,39","0,0",C5
1188,"65974,0","20794,34","0,0",C4
1189,"71968,0","56000,18","0,0",C5
1190,"63944,0","2401,46","0,0",C5
1191,"63944,0","25066,66","0,0",C4
1192,"63944,0","10860,04","0,0",C4
1193,"69738,0","22199,03","0,0",C5
1194,"67582,0","47425,27","0,0",C5
1195,"60092,0","15475,39","0,0",C4
1196,"60092,0","5922,02","0,0",C4
1197,"60092,0","32238,24","0,0",C5
1198,"60092,0","19407,52","0,0",C4
1199,"58263,0","16963,28","0,0",C4
1200,"112267,0","311,91","8950,52",24
1201,"139855,58","0,0","0,0",M3
1202,"111124,85","0,0","4685,19",N26
1203,"78947,0","0,0","2924,7",16
1204,"78947,0","0,0","0,0",16
1205,"66829,65","0,0","0,0",16
1206,"114163,04","0,0","0,0",N25
1207,"79922,36","54025,33","0,0",N26
1208,"64000,0","0,0","0,0",16
1209,"98228,0","0,0","4170,09",N21
1210,"105345,0","18304,93","8811,27",C6
1211,"89249,5","0,0","0,0",N21
1212,"134500,0","0,0","4442,36",N28
1213,"94333,0","0,0","0,0",N28
1214,"72571,29","0,0","0,0",N16
1215,"88000,0","0,0","0,0",N28
1216,"107226,57","0,0","0,0",N23
1217,"97488,4","0,0","0,0",N25
1218,"87094,0","4147,66","0,0",C5
1219,"112267,0","0,0","5332,31",24
1220,"57759,54","556,99","0,0",13
1221,"88481,29","0,0","0,0",N26
1222,"92971,51","54104,56","0,0",20
1223,"102682,0","31515,51","4872,16",22
1224,"93986,0","21257,79","2878,09",20
1225,"93986,0","10344,29","1527,37",20
1226,"102682,0","46358,06","4872,16",22
1227,"102682,0","58179,79","6807,29",22
1228,"120411,26","132231,36","4350,4",M3
1229,"84121,11","13468,7","0,0",20
1230,"102682,0","12978,45","4872,16",22
1231,"102682,0","13429,86","2602,51",22
1232,"102682,0","19870,32","7765,1",22
1233,"93986,0","38911,26","0,0",20
1234,"84560,54","20510,8","0,0",18
1235,"68283,09","36910,32","0,0",20
1236,"80466,74","4290,88","0,0",20
1237,"77596,57","12773,47","0,0",20
1238,"77746,54","25190,92","0,0",20
1239,"70989,37","11113,17","0,0",20
1240,"69524,71","25999,24","0,0",20
1241,"69737,38","19341,86","0,0",20
1242,"69947,37","7215,48","0,0",18
1243,"60134,59","5442,63","0,0",18
1244,"112267,0","0,0","6877,27",24
1245,"143909,4","0,0","2125,26",M3
1246,"104622,64","426,46","0,0",24
1247,"99937,01","0,0","0,0",24
1248,"84874,24","168,36","0,0",24
1249,"79847,49","315,08","0,0",24
1250,"102682,0","0,0","898,52",22
1251,"98427,57","0,0","0,0",22
1252,"107934,0","0,0","556,34",24
1253,"88467,12","93,12","0,0",22
1254,"73444,74","10929,62","0,0",19
1255,"102682,0","109,53","0,0",22
1256,"85500,0","30,83","0,0",19
1257,"149671,09","0,0","0,0",M3
1258,"72463,0","0,0","3420,79",14
1259,"85765,3","0,0","0,0",22
1260,"46862,73","0,0","0,0",13
1261,"122842,0","0,0","871,92",N26
1262,"72463,0","101,22","3420,79",14
1263,"154508,51","0,0","0,0",M2
1264,"56027,7","81,63","0,0",16
1265,"112267,0","172,62","5332,31",24
1266,"95927,0","4599,06","4971,71",C5
1267,"112267,0","109,59","3360,42",24
1268,"112267,0","0,0","8950,52",24
1269,"103571,7","933,51","0,0",24
1270,"112267,0","129,48","5332,31",24
1271,"100090,97","206,12","0,0",24
1272,"110509,28","0,0","0,0",24
1273,"91367,32","159,36","0,0",24
1274,"80255,48","11823,3","0,0",20
1275,"87845,35","31,68","0,0",24
1276,"22639,0","0,0","0,0",13
1277,"98228,0","1246,82","7816,14",21
1278,"98228,0","1760,54","2860,03",21
1279,"147947,82","0,0","0,0",M3
1280,"86103,0","0,0","4076,04",18
1281,"86103,0","1335,03","0,0",18
1282,"79077,91","57,03","0,0",18
1283,"87331,61","0,0","0,0",21
1284,"89929,98","162,67","0,0",21
1285,"70343,0","228,28","0,0",18
1286,"70343,0","0,0","0,0",18
1287,"70343,0","253,65","0,0",18
1288,"95299,0","0,0","0,0",N25
1289,"127973,8","0,0","0,0",M3
1290,"78947,0","430,48","0,0",16
1291,"117424,0","20,77","0,0",N25
1292,"86103,0","108,19","0,0",18
1293,"108100,95","0,0","0,0",N26
1294,"80983,0","5164,91","0,0",N23
1295,"52203,33","0,0","0,0",16
1296,"134333,1","0,0","0,0",M3
1297,"64136,85","0,0","0,0",14
1298,"83053,43","0,0","0,0",N21
1299,"70343,0","3401,09","0,0",18
1300,"117424,0","812,48","3878,42",N25
1301,"93895,0","0,0","297,99",N21
1302,"117424,0","0,0","4034,58",N25
1303,"78947,0","4134,33","6257,7",16
1304,"117424,0","0,0","1908,14",N25
1305,"111124,85","0,0","0,0",N25
